category,asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,expected_growth_family,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
procedural,fauna-h1-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h1-s3.png,440,440,RGBA,391f66431551ea32c1b5fd76c2f3e3a18f37562193b08fc7b2f5987e81bce552,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h1-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h1-s4.png,440,440,RGBA,d1715e126907ac9d48ee863506acebea93784930a46ae62fe44798f2aede77e6,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h1-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h1-s5.png,440,440,RGBA,2f4eadb0fc98e72acf62bc39aa1dc2a7ab65997e38103db8654fe86351dc9f1b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h1-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h1-s6.png,440,440,RGBA,1f31e69c3067395e4b4c8ff3f8789dca850dba2e9c5944a28eb8fddcc9c9f175,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h1-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h1-s7.png,440,440,RGBA,fa52b1eb31e63746a3b98fe4e497b136ee8eecf78837e54861763597764731be,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h1-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h1-s8.png,440,440,RGBA,5e7c2c0e97875d013058b148959a7d4becc7fcc755a69066dae97e8e86ef0455,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h1-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h1-s9.png,440,440,RGBA,b5e7e4a1eb5da12807178e05cfc4a7a49b70c5da8a080b4f42572740f53976be,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s0.png,440,440,RGBA,a891270ee3840da4004adaebe26e6c804696a26700c75ae956f8a5edd34c87e4,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s1.png,440,440,RGBA,ba9f44944a8325255f9ee71860e936d3fee9e7c5973c671b7f08ce9a4ca35a97,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s10.png,440,440,RGBA,d018cda42fe7c3c7c9293129f9720b9a96b972c45820311476e26729025f3625,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s11.png,440,440,RGBA,49d6967b689b4ae67c962b71bb0152ed8d9314f92a21bf411f955bb719a3a669,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s12.png,440,440,RGBA,6b7c5825515b63eaf4947152e11185cc3060bdc680ecfe8f279a2f4ca35816c7,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s13.png,440,440,RGBA,1d134595b27f16c8974155dd054baac2d2fd12fa60228bc9602ca16136a74dc2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s14.png,440,440,RGBA,63de5636a2ac379af53986898aa0e9396d3ed132720b51256161bbe6eeab4088,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s15.png,440,440,RGBA,25ef7a2175da21847bb90959df48c620d953668dcf55c77ae06955e37dfcfc48,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s16.png,440,440,RGBA,8f2c5fdced179b737ff81e4a8f5b14cb1e6f78691007637775f44e0a88a9ef58,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s17.png,440,440,RGBA,039f64fb4585d65ba83275685195efead1d6a45bb07b3ec052be3befed6a3c61,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s18.png,440,440,RGBA,34594b0df7485d0ebfd8eb159d90bc90c68f68eedc525ecfc43c70e734042795,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s19.png,440,440,RGBA,f32943af7009a6289440e0dece670e06a93f057c46134ee8750ed3d9679a1e93,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s2.png,440,440,RGBA,8901893b24df08f0cb7b8bac13cbcd96219b1c93a2ff99e296346c701e2a2f47,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s3.png,440,440,RGBA,9c9428e7da350c8cb26c80e923f63e7c063653ad089325515c87358f7f7b7ffc,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s4.png,440,440,RGBA,7c6765679432f19509155b79a3ba0b5ea18308486db1d97ac91f51213d7cb8e1,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,True,fauna-h2-s5.png,440,440,RGBA,4ace157f842f63c1723176fbbcc2a67870012c725df89c6d4ce0b1e0c20ca294,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s6.png,440,440,RGBA,4e749bf03b3d7f58a7cb67937bcdb56d3e19d5ba6294cc25640cc824295e9568,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s7.png,440,440,RGBA,fa46fe461afe8f3f59905d7009611401ca442f9fc3231bf5e126bf8b3d66c27b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s8.png,440,440,RGBA,3aed950ceb1f32e8f70a3838ec2d33b59feac752b10716d704b2f29e6133c7e8,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,fauna-h2-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,Trait blend is coherent enough for alien life. Continue reducing repeated long-neck quadrupeds and group multi-limbs into believable shoulder/mid/rear anatomy.,False,fauna-h2-s9.png,440,440,RGBA,f867e6f6a11d92e5e666f5e7751e2bb25c25d1d9ce21cbdd4b8aa7c7c1caf206,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fauna,PASS,PASS,POLISH,PASS,PASS,PASS_WITH_POLISH
procedural,flora-h0-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s0.png,440,440,RGBA,a0693c12d8f9374e685f349436b7160269bd338396a1bd57a93cf1018cee94b8,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s1.png,440,440,RGBA,776bc6d40b486070425a1ba67073a6b959d6fef00e7ac23d2512e5686442f644,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s10.png,440,440,RGBA,cc91d57c141a7a375d3469adac27bfd159fe150dae81b3e0163e24779bb3639a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s11.png,440,440,RGBA,df1bff704dcdef7f12a126fd4846a4ad91ac88e62913643797f559fb28531922,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s12.png,440,440,RGBA,0d4f7f5d06a0178e8aab86d299571a0ebfc691284d2ff80c7a03c26f10418a97,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s13.png,440,440,RGBA,b99649a963fa6988e668f69b1adbc536fb7da09d39e1a629ff88267ebbd63478,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s14.png,440,440,RGBA,d61397f7ff711b28da8413243dd63ffd11ef7e7f709616d2fad2209a693dbc3f,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s15.png,440,440,RGBA,23f4ce7d43482aa72c5aa1920ba0ae1ea7ca59e6c7dd7045722bd561e273e611,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s16.png,440,440,RGBA,82f1f60e581bd7f0b25b45aaae0673e6e7c8b487e5b992d2b34679509bb62a60,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s17.png,440,440,RGBA,18f8a98c6503288c1ac6d0ce023901e575382fc160ef910b734886897dff1a7f,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s18.png,440,440,RGBA,19f8f5644ad3df4cf758145877695e291f0d153f401211aa7028d8a289376583,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s19.png,440,440,RGBA,d2d6daafbff6ad54db78d347ccca66146a2b274d95bd1a2fbdd77efbf34d6f2a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s2.png,440,440,RGBA,77ebc0f8ca069a5e926ba75a464a8cf5ea3ccfc1b03b48241c257b121d5542e5,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s3.png,440,440,RGBA,c34fe1533e62e4c85c79ed0ebca8ace3e94a167986cc5e6da2b8b85f30d7e143,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s4.png,440,440,RGBA,5c532f3627022c5aa64c91b5113107177ae8dc32e1ffc0b13d87bf6aff30d0ba,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s5.png,440,440,RGBA,f302971e4e010c166840191a3681acd8349be8e23be7ed6896e8160aaecc1ac0,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s6.png,440,440,RGBA,8da0f4f984421da466e9b8398b5616da60b6ec2a8a703abe9b3fe5a6e3110f50,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s7.png,440,440,RGBA,92efdac3b302eee9d64d47228dc6f83802441820b004ce8eddc8c1e87f860240,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h0-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s8.png,440,440,RGBA,0b8ebf75e7d04e8e1fd2a82940e28994e27c3ea9871da8f2641b02a7c17067f2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
