category,asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,expected_body_family,global_body_template_risk,near_identical_silhouette_neighbors,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256,expected_growth_family,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
procedural,fauna-h0-s16,fauna-h0-s16,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s16.png,440,440,RGBA,6e3cdbbed7f5958212a7a60acee2495f42708e2d253807e07459d378044352df,6e3cdbbed7f5958212a7a60acee2495f42708e2d253807e07459d378044352df,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s17,fauna-h0-s17,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s17.png,440,440,RGBA,b87c47dba9a115c2eff3c5827d5bbb3d28e9ae65dfb9d35997e4fc8d6716a6ad,8d81e46c27370d42e90a10e4a36894d43377122dc78cc8267d6fec2292100dcb,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s18,fauna-h0-s18,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s18.png,440,440,RGBA,b4a5b118c63831f0b24c640c2fd3e04d952d380852932cdf4a5e4786117054a6,234293bc75dbb3b8c88548eca3b91efd837c93d2a281625c78ad1badcfbc7ca1,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s19,fauna-h0-s19,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s19.png,440,440,RGBA,65c31d8a9657399f68e9271f0582bf386eac5f1252feb71eede8092ea949a4f4,0683f1752560080c7140a81aae0864cd86d4a472bf31be92be98e6028b13a354,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s2,fauna-h0-s2,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s2.png,440,440,RGBA,a73aa995f6be532a71a3cff3f29cf13d6537a812de89beb3330b85913f149118,fbb3e502d201e23fb1dbbd4edcd2ba2ba89e3741b5193ab74b74f720f1cc5163,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s3,fauna-h0-s3,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s3.png,440,440,RGBA,e92fe8a72720015c8ffe37b72482b10e3fbffc985f4505b8e8c21dff9d04c071,701dd1c6e9d2a2df00df7f2fba341600a56d7a1b4e34bd8d0d84b94ce3441801,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s4,fauna-h0-s4,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s4.png,440,440,RGBA,dfc5f0c770aa1e3474803cd3466f88ed2b007b11621d0f9510649343a15cea51,2f0fcee8f38ceb99a98acb7b7a244d96e75977f71bfae10cfc512809173c03dc,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s5,fauna-h0-s5,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s5.png,440,440,RGBA,8674ebd1cd125140dffc2d385611e0ab60f89dbd81b4c63ebf86862db7c951c6,8c3ed0d9e30a6aea9f6c0f0592a169e6caf663c4869cc528da289f28c65ea062,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s6,fauna-h0-s6,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s6.png,440,440,RGBA,07df780e6a01bb6771916a5c189b17fd60635a5fbf405aeac69031dfe0b8d413,b9134f2881e3cdb9898a658983c461bb0abffb970fd92aace47c1e3939e94b0e,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s7,fauna-h0-s7,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s7.png,440,440,RGBA,1b197e5d32611619b4ba08b27b328a0a478a76e51ea87ecb6b8d75350b61e528,1b197e5d32611619b4ba08b27b328a0a478a76e51ea87ecb6b8d75350b61e528,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s8,fauna-h0-s8,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s8.png,440,440,RGBA,8921441f24653f9e08109d052b538c1184a07fa0b01c305832da7faf852e5d86,ef1fdd8bb7849d996b8013f94fe929a1550a2ff1b6250340f39c2786c0349929,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s9,fauna-h0-s9,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s9.png,440,440,RGBA,0e8e9e019dff980a5782950518ff931f8733bd236bc98a99f1dbb14ae2dd6c58,d7fb68da9966c959db40780832592dbfeedb478cd7a5badf3a2fddaa4cc49737,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s0,fauna-h1-s0,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s0.png,440,440,RGBA,494d4fae8128db7a6258e9076eb66837d103d7a51f43c0ec883a217ba5d61950,78889e2d1ba4a02c52c76fdbe5342b457f368c70603aa236688542e231327121,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s1,fauna-h1-s1,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s1.png,440,440,RGBA,447b88b5f74ceee9c7bc391501d4b484ed268809ca0b1a1fb352e6d28c3caff9,8043e7633242df3c41ec18017c378bb777c16e7b2e99bb3e458b877ede223098,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s10,fauna-h1-s10,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s10.png,440,440,RGBA,5e20d0236d02dd01096dfde03cdbbbcffb6005d73396cc97dcf8194315b38faa,10d8596f78f519b22d8bbf9463c5e5d4c292cc482447106727f7c8b5e086c38a,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s11,fauna-h1-s11,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s11.png,440,440,RGBA,8becbe53fc4cb99968d84822f116ce6c6195f1033bdbaf651c315bf605e5d1b7,36afc01011c5c615cae9799b64f73f871551bdabdc9b298c6dcb7a3baf3fdff7,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s12,fauna-h1-s12,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s12.png,440,440,RGBA,f599a66bf30d01c92ad088c6108a1dfa5c0f1998d118547583db2e9fed200e8b,f599a66bf30d01c92ad088c6108a1dfa5c0f1998d118547583db2e9fed200e8b,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s13,fauna-h1-s13,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s13.png,440,440,RGBA,9e85429bb505214a3d22007c3a593e77beafa0470a2a29fb3b6d605ddca8bfa6,5c5bf57234e168f95d60dd3ad384de3b97a3ae9de5ce69939fc5da9bf18a360d,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s14,fauna-h1-s14,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s14.png,440,440,RGBA,1c74a22ec17643ae020299006cb3d344afdb82733356ba2bf70941ce11b6f625,9ec8186b79b687a44b8133745689a4bc6a3040aeb1f7f08a7f154e9a53ef2fd1,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s15,fauna-h1-s15,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s15.png,440,440,RGBA,1c5ce66f24242e6fed9ac6830c3f837e1fa5a02c8829268fb716ce05be9f6e1b,dafd22c09e236ca7ce0ae2676222dba0e743acc857a7c012e641804dca9cfb5d,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s16,fauna-h1-s16,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s16.png,440,440,RGBA,8c5a3d86fb9247bbc6669f62b785b6b262f82aae56ead0e620b0afbfa1ad42d2,6b4a1626cfb59bcda49127c02794d4efac17210062c1bfd24c92cc5ac9bcd248,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s17,fauna-h1-s17,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s17.png,440,440,RGBA,4f8a445c71ef493df67aa8ded7eba90f3f550893a9c280dcc5b2de93218d54e2,4f8a445c71ef493df67aa8ded7eba90f3f550893a9c280dcc5b2de93218d54e2,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s18,fauna-h1-s18,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s18.png,440,440,RGBA,d79ca53747db02b9acef4e85a066389c0f7f232418b7f784b8062b671906254e,f5b90e20905f2746b1fbf7707e419b501ac95356ed8865667be9529d599a024f,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s19,fauna-h1-s19,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s19.png,440,440,RGBA,865be18f4f788999d00be4199e7a236d18a87dc4f7db3da58d04a191123b21c3,865be18f4f788999d00be4199e7a236d18a87dc4f7db3da58d04a191123b21c3,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s2,fauna-h1-s2,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s2.png,440,440,RGBA,99627b4e7d01cee98f00d0879bdcbd72cad46ab96faf58fc5a21030034c1c607,99627b4e7d01cee98f00d0879bdcbd72cad46ab96faf58fc5a21030034c1c607,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s3,fauna-h1-s3,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s3.png,440,440,RGBA,391f66431551ea32c1b5fd76c2f3e3a18f37562193b08fc7b2f5987e81bce552,391f66431551ea32c1b5fd76c2f3e3a18f37562193b08fc7b2f5987e81bce552,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s4,fauna-h1-s4,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s4.png,440,440,RGBA,4bf9d7ed517c564eea5b88b17afb75ee877a7dba3fa16b7a0bd132fad164b434,d1715e126907ac9d48ee863506acebea93784930a46ae62fe44798f2aede77e6,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s5,fauna-h1-s5,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s5.png,440,440,RGBA,2f4eadb0fc98e72acf62bc39aa1dc2a7ab65997e38103db8654fe86351dc9f1b,2f4eadb0fc98e72acf62bc39aa1dc2a7ab65997e38103db8654fe86351dc9f1b,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s6,fauna-h1-s6,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s6.png,440,440,RGBA,e9b2ab6e8f7fba14ae3068404ca3ba5246860132f343d179dd5109fd05105449,1f31e69c3067395e4b4c8ff3f8789dca850dba2e9c5944a28eb8fddcc9c9f175,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s7,fauna-h1-s7,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s7.png,440,440,RGBA,8cdf99b8b4c1c36d55b3360b39f543648161e52ead1888edf74142bf040de08d,fa52b1eb31e63746a3b98fe4e497b136ee8eecf78837e54861763597764731be,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s8,fauna-h1-s8,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s8.png,440,440,RGBA,5e7c2c0e97875d013058b148959a7d4becc7fcc755a69066dae97e8e86ef0455,5e7c2c0e97875d013058b148959a7d4becc7fcc755a69066dae97e8e86ef0455,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h1-s9,fauna-h1-s9,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h1-s9.png,440,440,RGBA,b5e7e4a1eb5da12807178e05cfc4a7a49b70c5da8a080b4f42572740f53976be,b5e7e4a1eb5da12807178e05cfc4a7a49b70c5da8a080b4f42572740f53976be,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s0,fauna-h2-s0,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s0.png,440,440,RGBA,a891270ee3840da4004adaebe26e6c804696a26700c75ae956f8a5edd34c87e4,a891270ee3840da4004adaebe26e6c804696a26700c75ae956f8a5edd34c87e4,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s1,fauna-h2-s1,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s1.png,440,440,RGBA,ea279d7766fcda3dcf93b40ae00d0a5f49c2580256e14da34bfe728cd4a2e759,ba9f44944a8325255f9ee71860e936d3fee9e7c5973c671b7f08ce9a4ca35a97,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s10,fauna-h2-s10,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s10.png,440,440,RGBA,9511e05d4c2a11d1d8d8a136f7b803d5d4294955b59e060d4edcb9695eee850a,d018cda42fe7c3c7c9293129f9720b9a96b972c45820311476e26729025f3625,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s11,fauna-h2-s11,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s11.png,440,440,RGBA,49d6967b689b4ae67c962b71bb0152ed8d9314f92a21bf411f955bb719a3a669,49d6967b689b4ae67c962b71bb0152ed8d9314f92a21bf411f955bb719a3a669,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s12,fauna-h2-s12,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s12.png,440,440,RGBA,cc7dd108953854a9ba7175e3ac793cf7cee1b0d0f660ec7d0966c76231f00b87,6b7c5825515b63eaf4947152e11185cc3060bdc680ecfe8f279a2f4ca35816c7,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s13,fauna-h2-s13,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s13.png,440,440,RGBA,670e3905b3379a34cee9b60a6045dbbd61fe5290a6f5a48f92f3e32d36d187e2,1d134595b27f16c8974155dd054baac2d2fd12fa60228bc9602ca16136a74dc2,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s14,fauna-h2-s14,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s14.png,440,440,RGBA,63de5636a2ac379af53986898aa0e9396d3ed132720b51256161bbe6eeab4088,63de5636a2ac379af53986898aa0e9396d3ed132720b51256161bbe6eeab4088,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s15,fauna-h2-s15,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s15.png,440,440,RGBA,25ef7a2175da21847bb90959df48c620d953668dcf55c77ae06955e37dfcfc48,25ef7a2175da21847bb90959df48c620d953668dcf55c77ae06955e37dfcfc48,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s16,fauna-h2-s16,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s16.png,440,440,RGBA,a0aceb511ae2ce79332faca725f8356ba902e2df204cc7aeb89fe9f50846b468,8f2c5fdced179b737ff81e4a8f5b14cb1e6f78691007637775f44e0a88a9ef58,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s17,fauna-h2-s17,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s17.png,440,440,RGBA,0ca23979675f3c3a8cc59f0ff8a37bbada9df1fba25f8d88bc50214ae34b0293,039f64fb4585d65ba83275685195efead1d6a45bb07b3ec052be3befed6a3c61,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s18,fauna-h2-s18,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s18.png,440,440,RGBA,8a17424de3264b8643f3016d03e0561263018e812104cedcd76dc21bfd3139e5,34594b0df7485d0ebfd8eb159d90bc90c68f68eedc525ecfc43c70e734042795,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s19,fauna-h2-s19,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s19.png,440,440,RGBA,f32943af7009a6289440e0dece670e06a93f057c46134ee8750ed3d9679a1e93,f32943af7009a6289440e0dece670e06a93f057c46134ee8750ed3d9679a1e93,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s2,fauna-h2-s2,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s2.png,440,440,RGBA,f7645dbebc9d6282f3832957d225b89f2a81177232e59de3a5ecb50557223b04,8901893b24df08f0cb7b8bac13cbcd96219b1c93a2ff99e296346c701e2a2f47,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s3,fauna-h2-s3,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s3.png,440,440,RGBA,7538b1dd3313be1d13b5110e34bdb7f834b788347273e0aae729d29d72caaff5,9c9428e7da350c8cb26c80e923f63e7c063653ad089325515c87358f7f7b7ffc,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s4,fauna-h2-s4,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s4.png,440,440,RGBA,53e4399ce792861b4a0be3667c241c8277394ce2e3a0b37b220aaeee0eee9658,7c6765679432f19509155b79a3ba0b5ea18308486db1d97ac91f51213d7cb8e1,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s5,fauna-h2-s5,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s5.png,440,440,RGBA,27a8a17abf434c3449ed7e21d74b416b459eb1c08ca3d8692f2d2ae6a45c287f,4ace157f842f63c1723176fbbcc2a67870012c725df89c6d4ce0b1e0c20ca294,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s6,fauna-h2-s6,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s6.png,440,440,RGBA,4e749bf03b3d7f58a7cb67937bcdb56d3e19d5ba6294cc25640cc824295e9568,4e749bf03b3d7f58a7cb67937bcdb56d3e19d5ba6294cc25640cc824295e9568,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
