category,asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,expected_body_family,global_body_template_risk,near_identical_silhouette_neighbors,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256,expected_growth_family,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
fauna,Tropicbird,Tropicbird,HOLD,FAIL,HOLD,True,Other distinctive birds,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Tropicbird still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Tropicbird.png,440,440,RGBA,81bbe164c6718c466a176f43af09475a21cc57bdfa298c3c5c12395c93f6733d,82b8b70e9050f84b6a69e477f50eaa3634c3169ab45660020757ce2e5e5190ec,,,,,,,,,,,,,,,,,,,,,,,
fauna,Trout,Trout,HOLD,FAIL,HOLD,True,Salmon-like fish,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Trout.png,440,440,RGBA,06daeba5efcb0bbcd943495dbd12b26398ad422d97144efa7c8470e489dca8c9,648ab241b543e4a6e1cf4584a2d1821d938a77c0efda54f504dbc6bcdb553798,,,,,,,,,,,,,,,,,,,,,,,
fauna,Tube_Worm,Tube Worm,HOLD,FAIL,HOLD,True,Other mollusks,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Tube Worm still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Tube_Worm.png,440,440,RGBA,c29b68da69f09612c30bd314abc77eeccf720be9d8e9f2b110e680b924e1b832,e84eaffba53c18bf75a8d8d3fa14b4387cbe061c036d44e1b2f871ceb9a72894,,,,,,,,,,,,,,,,,,,,,,,
fauna,Tuna,Tuna,HOLD,FAIL,HOLD,True,Ocean predators,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Tuna.png,440,440,RGBA,abf805cdcf57fdd33ac76003217e05af97d48488046765a04ba4f47c50d32aaa,83241be39e3481fb3e07525a1b4edf450966960b86c9941c9d019cd77e8678e8,,,,,,,,,,,,,,,,,,,,,,,
fauna,Turkey,Turkey,HOLD,FAIL,HOLD,True,Gamebirds,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Turkey.png,440,440,RGBA,132b786e5f47ecc39ffcf067bba3f8d1b35638f84ead61ddfd61c439cff8c839,90e4ed9e3c3b01bd33609e6708a616fd345381f755c64af622510cfcceef0e1e,,,,,,,,,,,,,,,,,,,,,,,
fauna,Turtle,Turtle,HOLD,FAIL,HOLD,True,Turtles,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use species-correct shell profile, neck/head, limb type (flipper, webbed foot or columnar leg), tail and shell texture rather than one generic turtle.",Turtle.png,440,440,RGBA,d48660426f3fde9e1fbc7f9557fd67b2d8e8dc16f166ecd30b1442b50b798758,5c5b24dd97818407c11b94ffd3a1e85c43b2836175a5eac3f051ec5e1e49566f,,,,,,,,,,,,,,,,,,,,,,,
fauna,Vampire_Bat,Vampire Bat,HOLD,FAIL,HOLD,True,Bats,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Vampire Bat still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Vampire_Bat.png,440,440,RGBA,f9584b04ee2bb887c69d35a299f3781f7916fd0b263aa8b614197b645eeb4d06,cf20f4acc7090d55a26b054bc852adfe55b93fb21a5abbda61f03beeb5a70c38,,,,,,,,,,,,,,,,,,,,,,,
fauna,Vent_Crab,Vent Crab,HOLD,FAIL,HOLD,True,Crustaceans,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify segmented carapace, correct leg/claw count, antennae, abdomen/tail fan and the named species’ defining asymmetry or shell form.",Vent_Crab.png,440,440,RGBA,7da6be36cc8f055e017cda88086db33ee0f6d4e827bf159dac95b91f63aa8f7b,c5299836ff14f9f41f0d92ebf691c310acd9cc0bc37fd0b8a951026be06bbbe9,,,,,,,,,,,,,,,,,,,,,,,
fauna,Vent_Shrimp,Vent Shrimp,HOLD,FAIL,HOLD,True,Crustaceans,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify segmented carapace, correct leg/claw count, antennae, abdomen/tail fan and the named species’ defining asymmetry or shell form.",Vent_Shrimp.png,440,440,RGBA,e2e03d24eef2155802c885156622ebd2edf4643533da1882b97595fbc42959d2,4a2fb110c5e3314cf78e82552c748f4343eb78bf47e3266109a637868ea4532a,,,,,,,,,,,,,,,,,,,,,,,
fauna,Vine_Snake,Vine Snake,HOLD,FAIL,HOLD,True,Other snakes,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Vine_Snake.png,440,440,RGBA,1d0f0a25b279854f9ab27ffaa89ae007124c0b6a8b46c3005181233e814898a1,13cd4adba7ac1d208153c0552e7b502b541833157a54b9b4aa065ab6531cdc53,,,,,,,,,,,,,,,,,,,,,,,
fauna,Viper,Viper,HOLD,FAIL,HOLD,True,Venomous snakes,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Viper.png,440,440,RGBA,7fd48ab0043c70279536c1faba074f1483f40ab078e227414aab6612efdf1807,81b2cc29aa874522662e4bbabf0b82f6e2753214f5c2c5cf237d4be8922d7386,,,,,,,,,,,,,,,,,,,,,,,
fauna,Vole,Vole,HOLD,FAIL,HOLD,True,Rodents,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify rodent/lagomorph skull, incisors/muzzle, fore/hind foot proportions, body posture and tail; several currently inherit the rabbit-like template.",Vole.png,440,440,RGBA,c1c2047e886c05033f6a940828d42b454eb8e8805ec401c50ecd70ef2a928291,57e318f22be98f793496b837ebe4ddd7f3f5c9b038cab8ddfb07bddb62ecffb1,,,,,,,,,,,,,,,,,,,,,,,
fauna,Vulture,Vulture,HOLD,FAIL,FAIL,True,Birds of prey,HIGH,,POLISH,POLISH,POLISH,PASS,POLISH,POLISH,POLISH,"The bare head and dark bird body read, but strengthen the hooked bill, broad soaring wings, hunched neck and raptor feet.",Vulture.png,440,440,RGBA,3e8edf1807d503f4cb5df024e5fcda554e057c3e65e56e39186154e505f9661f,93d5ca1027e9bfbfeffe1beca39129722fc68c379cdbb818fc1c391b983c3a4a,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wahoo,Wahoo,HOLD,FAIL,HOLD,True,Ocean predators,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Wahoo.png,440,440,RGBA,5fc92ba21b4292daea785315823de2220696da75f024257b1c2f2c9b2291efa7,f280d83ee63b10371aa696982c16384f033f71e5b1fa276af3f7eb7cadf4e4a8,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wall_Lizard,Wall Lizard,HOLD,FAIL,HOLD,True,Medium and small lizards,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Wall_Lizard.png,440,440,RGBA,1139bbbed3ad6540777f5f68552b20d5eb34b7de8a6791f9f384e471fc6c2550,d483684e7df5d4c2dadd9307b9a65ac03d47201b8a58de73ca3d2a21f17cab42,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wallaby,Wallaby,HOLD,FAIL,HOLD,True,Marsupials,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Wallaby still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Wallaby.png,440,440,RGBA,36c81fcfe56dacdb6b709e3f9626e7c9c7a5c5f2a2414f15fef3f1a94d24b407,1256e8ac2cbc55dd855d70f736af97a566f659a0ddcf0ace9d6e669331e133fc,,,,,,,,,,,,,,,,,,,,,,,
fauna,Walleye,Walleye,HOLD,FAIL,HOLD,True,Perch-like freshwater fish,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Walleye.png,440,440,RGBA,e340e8428e664151deb606c54325d66a71f070b8f2f6daa783e8fdc0a04b245f,8e75d26660de03b0e10a1befeef679d9f9b12a931aa706c2fa324009edda52d7,,,,,,,,,,,,,,,,,,,,,,,
fauna,Warthog,Warthog,HOLD,FAIL,HOLD,True,Pigs and relatives,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Warthog still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Warthog.png,440,440,RGBA,eb570e6f18da053e03c664581939b92b84a1a70bb842263704d77cf4301545fd,e646b1eb65762f676f9cb51838ac8943e96ab389acf67e9ff55c29db4cd5f432,,,,,,,,,,,,,,,,,,,,,,,
fauna,Water_Beetle,Water Beetle,HOLD,FAIL,HOLD,True,Insects,HIGH,Diving_Beetle,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","The oval beetle shell reads, but add flattened paddle-like hind legs and clearer head/thorax segmentation.",Water_Beetle.png,440,440,RGBA,d4decb6476f0e30f84d7d4893dc7fbdb698b684ff03d0a25e36342f1beac0080,3545859f8abafe2d9b08c485357b5db00477e7322693543727c87821a3630b53,,,,,,,,,,,,,,,,,,,,,,,
fauna,Water_Buffalo,Water Buffalo,HOLD,FAIL,HOLD,True,Cattle and bovids,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",Water_Buffalo.png,440,440,RGBA,b74eef2331e987c64db336b7fd9fda51ce580b2eb3439f9b506378f55c9ad351,e6798ded2164db6210ba09d55eb855258da1b79dabe8197b4346b84f7ede30cc,,,,,,,,,,,,,,,,,,,,,,,
fauna,Water_Flea,Water Flea,HOLD,FAIL,HOLD,True,Ice and cave insects,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",Water_Flea.png,440,440,RGBA,99740c4e110b9673d7adca3b142fe92c0e46d1b1886f95adcfa5c7bbad33a4fe,705fe3d49a6c0482836dd1254da7aa75d06a4c7ac85fec6c88e8dbbaab584b84,,,,,,,,,,,,,,,,,,,,,,,
fauna,Water_Snail,Water Snail,HOLD,FAIL,HOLD,True,Gastropods,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Water Snail still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Water_Snail.png,440,440,RGBA,53ffb025eec3e342a2a7f0c327bc50628170aeca1aacc63a366d8c5b206c106e,3a1d399c0d2b4ff0f7dc77b54d5325a159e52b210a04709d4c67dfb9cadf1e71,,,,,,,,,,,,,,,,,,,,,,,
fauna,Water_Snake,Water Snake,HOLD,FAIL,HOLD,True,Other snakes,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Water_Snake.png,440,440,RGBA,b98c50f4d7a1fdb541e948a8bbe9fe5eb1fbf4102ca8aaa3f7651a93b5b12d75,efb6d023f56cb0b1b4f5739117b123a9d68e289c37cd12aa43f32a8e68a6225d,,,,,,,,,,,,,,,,,,,,,,,
fauna,Water_Vole,Water Vole,HOLD,FAIL,HOLD,True,Rodents,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify rodent/lagomorph skull, incisors/muzzle, fore/hind foot proportions, body posture and tail; several currently inherit the rabbit-like template.",Water_Vole.png,440,440,RGBA,74bed84ed706bb832e3b411da77b70778caa7a4f429a93505b550b5afba4f8e2,adf0a4accd4f1ca90c3bcba519a06c8870db4c27c545bd3174bb5945c84f0827,,,,,,,,,,,,,,,,,,,,,,,
fauna,Weasel,Weasel,HOLD,FAIL,HOLD,True,Weasels and relatives,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use the correct low flexible carnivoran torso, pawed limbs, skull/muzzle, and species-specific tail instead of one shared long-body template.",Weasel.png,440,440,RGBA,72df706c571e7f68ee966268d5d11c8da5bbeb8457978bdd660e4aff4bebebf0,a36fd611d34756234df76e212a5d5f9fa7e10079fbba9922a4e77f0bec941f0a,,,,,,,,,,,,,,,,,,,,,,,
fauna,Weaverbird,Weaverbird,HOLD,FAIL,HOLD,True,Other or uncertain,HIGH,Finch | Lark | Plover | Robin | Sparrow | Spider | Starling | Swallow | Swift | Tanager,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Weaverbird still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Weaverbird.png,440,440,RGBA,608a58764b1c74577111509eec7ca6d3f5c289153759197c0838986ce2fd9eb9,7adab709bd183ac72c85be24099a29ec8e73bc5942a8f9b9e6206237917896ce,,,,,,,,,,,,,,,,,,,,,,,
fauna,Whale,Whale,HOLD,FAIL,FAIL,True,Cetaceans,HIGH,,POLISH,POLISH,POLISH,PASS,POLISH,POLISH,POLISH,"The broad marine mammal body is present, but clarify horizontal flukes, pectoral flippers and species-neutral whale head while removing fish-like cues.",Whale.png,440,440,RGBA,5dc1f4a8d1b5bddf00bca9d6863538eab6f7ac14f25d921ed254e8d5e1bad00d,6f8fe916d31669dfa548e8c7593fcd198559b7dacb8e9e503c9efd33fcff3ac9,,,,,,,,,,,,,,,,,,,,,,,
fauna,Whip_Snake,Whip Snake,HOLD,FAIL,HOLD,True,Other snakes,HIGH,Anaconda,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Whip_Snake.png,440,440,RGBA,ae96671a77592c711ae44b35ecde8a95cae5d0596f27563e18004137d055b499,37fdde8d19b57ea00bd704fde656f446490c113f8b07efb335f973fab0a28a86,,,,,,,,,,,,,,,,,,,,,,,
fauna,Whiptail,Whiptail,HOLD,FAIL,HOLD,True,Medium and small lizards,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Whiptail.png,440,440,RGBA,b5fa4bed06a2018d762c0cf78819b515adf84a61686c2bd2f6aa7b55c1012f33,2fd4003036bf69b9ef936cde1c71f71f361b97b86fd6c85f7a851c3cdcd6ed19,,,,,,,,,,,,,,,,,,,,,,,
fauna,Whitefish,Whitefish,HOLD,FAIL,HOLD,True,Salmon-like fish,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Whitefish.png,440,440,RGBA,da3b1014e20200de256621f749c5955cc0a573bdff9def692c3ceb52e5236cb6,07e954cd00740398c856a6b59ac242b0a1527ec910ae78cbc965594d298fc75e,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wild_Boar,Wild Boar,HOLD,FAIL,HOLD,True,Pigs and relatives,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Wild Boar still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Wild_Boar.png,440,440,RGBA,608ee6cb3e9959e4ea214c07331eb6b109b6e17347a6e52602ab9d0bbf4c6eb5,e4f62d7a261986544b5b2c82a0bfc278b887b7f563732213b0d9f5e42989836c,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wild_Pig,Wild Pig,HOLD,FAIL,HOLD,True,Other or uncertain,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Wild Pig still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Wild_Pig.png,440,440,RGBA,662c7255f9c27785e6c94b2e0da2d35656b02b5c9b54912f4df56de500b25698,ec0ebc0153c5cf2d44980cf7a290025d9c8dd0546f2f091e1cc9279eaf8caab6,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wild_Sheep,Wild Sheep,HOLD,FAIL,HOLD,True,Other or uncertain,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Wild Sheep still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Wild_Sheep.png,440,440,RGBA,b54043ab282cccec326b368c2515b0e1df46bd04ccaeb20f2baa03b6fe965b09,7d555e89e6a8a120d05a023dffb126c93c5e15fab890ff78e294600fed96a69e,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wildebeest,Wildebeest,HOLD,FAIL,HOLD,True,Cattle and bovids,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",Wildebeest.png,440,440,RGBA,040be8cc737d19a5fdad12951ec04ebfdebf185349f2ce56d0b231f690deb267,9d97fce4f066b150a5adc3a2ca09b47820332074985dec5e3e20dd1ded83df95,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wolverine,Wolverine,HOLD,FAIL,HOLD,True,Weasels and relatives,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use the correct low flexible carnivoran torso, pawed limbs, skull/muzzle, and species-specific tail instead of one shared long-body template.",Wolverine.png,440,440,RGBA,3c8ff96a9ce10203c97d32b16c074e59879afda3abba889f08579e0053dfc9a6,c76eb35e8a13b742b8e08cbeb8621768e652f8fb5e92d244911b4ce0b668a8d9,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wombat,Wombat,HOLD,FAIL,HOLD,True,Marsupials,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Wombat still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Wombat.png,440,440,RGBA,0674703c75cb90213b53e561610ac9a5a82f29baab23be57f6c17aa81ccd3c3e,24b9c0cf2ee2faf3d36f7667e3ccba5d8446434e432b0b4822410e7c42ad9c54,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wood_Frog,Wood Frog,HOLD,FAIL,HOLD,True,Frogs and toads,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify body width, head/mouth, eye placement, fore/hind limb proportions, toes, tail state and skin texture; color alone should not define the species.",Wood_Frog.png,440,440,RGBA,f8bc9a2665ab1e5fbfd03e245ee1680781f16ad7e54554d7020679b257690026,43c8b2eb2ca5e8750b24732c1454a0a492691822deca8abc7fddb7d19fb35dd8,,,,,,,,,,,,,,,,,,,,,,,
fauna,Wrasse,Wrasse,HOLD,FAIL,HOLD,True,Reef fish,HIGH,Blind_Fish,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Wrasse.png,440,440,RGBA,4049a80167a0b5d31c2b7292fe171217b55b72a37ce8c36d2947653d057bf824,786bd8d18a344331bbb8a740c52c9f8e265ee6f7999b3d7e18f534ceba34a03f,,,,,,,,,,,,,,,,,,,,,,,
fauna,Yak,Yak,HOLD,FAIL,HOLD,True,Cattle and bovids,MEDIUM,,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",Yak.png,440,440,RGBA,96c9f400f8ff71b0216c665fd46e963e2c12162f120d5f98de2dcbaba0c948a9,ae741d5b791b3ddf2dd04f44f823f466a8bb629a6806931a52c22689adc959a2,,,,,,,,,,,,,,,,,,,,,,,
